source_id,Xi,Xn,PMra,PMdec,BP0-RP0,G0_c,pmra_error,pmdec_error,bp_rp_error,pmra_pmdec_corr,phot_g_mean_mag_err,phot_bp_mean_mag_err,posterior_prob,last_memb_posterior_prob
1430375090553723648,0.5802825915749119,0.6703569586137639,-0.4720339537292551,-0.4337752094527269,1.7371954555550717,1.063445307459044,0.257267315718504,0.23829515655099,0.2333918039538599,0.1908823847770691,0.213394989371434,0.1797445,1.0,0.028615333
1430375571591165824,0.5759057989381918,0.6690067750576861,-1.5225413148743814,0.5300504726197786,-0.0544856637329348,-0.1337677493640233,0.0955259122113203,0.1124580675922321,0.0975755020039658,0.0432950966060161,0.0688449662808208,0.04754529,1.0,0.01646751
1427136547774420608,0.6738933375574621,0.5738553600083405,0.4284111842845994,-0.7253711909218313,0.8081237558270952,0.1958067461633239,0.1398504382624384,0.1454947851280048,0.1633273616568596,0.3144654333591461,0.0858481390574696,0.103880264,1.0,0.0002659128
1423925939461784192,0.537924033274061,0.3283187083948993,0.9671610136464188,-0.5164791259294594,-0.7530569580189552,-1.6395542815771549,0.014819883824552,0.0196201360281496,0.0858252455835451,0.1236558929085731,0.0034126569843278,0.00970343,1.0,0.07197917
1423926416202092160,0.5412208860970115,0.3305736950591377,-0.2589459545301134,-0.3592086063673648,-0.0329253179918959,-0.8524157995668473,0.0421286853916654,0.0707298438176822,0.0940804121316827,-0.0036944043822586,0.0211978558903014,0.032482266,1.0,0.017092494
1423926484922856832,0.5414643100997457,0.3318699042652199,-0.0686097072834083,-1.6192950667666797,-0.6061909498134123,-0.3181370643774064,0.1199528787889844,0.1734382848187772,0.2248905935794174,0.1376408487558365,0.1057394386025712,0.19921458,1.0,0.005892574
1423928031109841024,0.5440965511701596,0.3338198437119707,-1.1930312153922804,-0.0418930434250182,0.0007013706520079,0.4700244284436553,0.1519794079374234,0.277081124478483,0.1202165554627742,0.0087896538898348,0.131406748151243,0.104420625,1.0,0.04068454
1427140980180583808,0.6891620198839081,0.581432082693958,-0.2171184557089527,0.1193695195518734,0.2395171457679273,-0.1687064249362256,0.0755770447491792,0.0879472288394145,0.106192493062092,0.1322182863950729,0.0582798894693109,0.061567087,1.0,0.00074505736
1423929542938732544,0.5247526658862326,0.3206108127608161,-0.71991678474584,0.850968341489221,0.7511864172614372,2.0153770263201025,0.4345716336310921,0.4666543102686688,0.17359186810542,0.0157741177827119,0.2827257153611111,0.17436555,0.0,0.7446835
1427142625152007168,0.700113027477623,0.5890077345858019,-0.0786105853993688,0.3147217615711115,1.6433969183456796,-0.0933469628270564,0.0949012639381292,0.129243764079954,0.1662972906558798,0.1589378118515014,0.0722874560987529,0.11737325,1.0,0.00045140076
1427143144844269056,0.6949023576072746,0.5875143683677588,-1.714361685107018,0.1660079096393334,1.245705157394594,1.4157914892653705,0.4822340433585565,0.4649294016637103,0.2328931611084438,0.4981970191001892,0.3232606701025919,0.23057608,0.8,0.4906126
1430382336163483776,0.5850518765123186,0.6773272044200943,-0.8946441430996731,0.7299249872507461,-0.7441010442149565,-1.3974709264472012,0.0527881804424593,0.0735561806031633,0.0925913116977352,0.1122881099581718,0.0379785203760404,0.036100134,1.0,0.08647983
1423932566595240064,0.5309548226459762,0.3289177394207244,-1.3410855096727727,0.6128919547070297,-1.3407047426336414,1.738325196874382,0.2340617737941724,0.2691121033437516,0.1055644112974329,0.0930715873837471,0.2297498114666388,0.124637544,0.0,0.9267986
1430384878784230528,0.5901917937597161,0.6854801935543675,-1.5244606042839417,-0.4677357942707748,-1.0930414725316102,0.2704932992456177,0.2821792029508855,0.2787611490507887,0.1396053249226593,0.1695001423358917,0.2132108456986505,0.24005134,1.0,0.04741269
1427146546458213120,0.6941454221823451,0.5921962515025739,0.6232585562073069,1.8319172913215072,-0.6973874683204015,1.8594442132910929,0.1592003473631199,0.2147456065613754,0.1097743044086841,0.3517568111419678,0.1527835848076144,0.0869394,0.9,0.35405135
1427146713960905856,0.6931796892519329,0.5918947283867071,1.599926523578512,2.416778564781481,-0.4574547207092563,1.0227017414969892,0.0888638383627838,0.1006424311058221,0.1170042014127444,0.2160674780607223,0.0536859415698098,0.089974046,1.0,0.08134936
1423934731259232256,0.52111045909377,0.3289499505700624,-2.529217528344804,0.175744836413027,0.3107879546473412,2.267919731862548,0.4337957102992013,0.3597493600362001,0.181499679470697,0.3177009522914886,0.3501677591558569,0.241611,0.0,0.9399186
1423935079152172672,0.5221475498521406,0.3310535307450962,0.0017047274085157,0.3887887291201594,0.1320680821861953,-0.0776228475566064,0.0670284639746341,0.0732859446828161,0.1003686785395775,0.1061849221587181,0.0373133902477773,0.045411836,1.0,0.00037772
1423935177935383424,0.5239517605865308,0.3307519611495867,-0.6593484920662805,0.9137830464552604,-0.90258467819999,-0.4541815251545829,0.0967210992127552,0.1038954573653894,0.112845891117877,0.1736225038766861,0.0730365484033341,0.113858946,1.0,0.0019165903
1427151524325034752,0.6542751459097418,0.5605726495008034,-1.2172922837825144,2.671241088980387,-0.2388748102619234,1.2773623418411542,0.3641264655528592,0.2919754203726596,0.1141771483010866,0.2913736701011657,0.2847416843127539,0.12572132,1.0,0.11962515
1430388830153769600,0.5480968490904511,0.6507212394184462,1.2808200800558418,0.771476656279592,0.166851033271342,-0.0949365911729084,0.0517857665518273,0.0495232268942113,0.0967494954473955,0.0363392978906631,0.0246777767819068,0.031424977,1.0,5.8050327e-06
1430389933961516928,0.5408250248384371,0.6479208039430108,0.0667187270584096,0.589925707422007,2.0249790886508587,-0.0779251310295368,0.0964776691159218,0.0953538557326727,0.1602194214213248,0.2088919430971145,0.0514026379579612,0.109623365,1.0,0.00024949122
1430389998384867968,0.5429304660977623,0.6487592543807765,-1.1327260218049684,0.407892904799952,-0.0571523659309293,0.9464131570027168,0.2649044837944627,0.2421831709275965,0.1341753300185649,0.2215177565813064,0.1647742732942943,0.14599551,1.0,0.07978001
1430390616860173184,0.5453982416565047,0.6523099320390736,1.2273441538540562,-0.8509485397162839,-0.9279212857781972,1.0962274470739946,0.0847249071416755,0.08880971001856,0.1156043052175105,0.0119427386671304,0.0529942744257502,0.06439586,1.0,5.928385e-05
1430390758595241472,0.5433899236539814,0.6528085932041374,-1.4945440950370914,0.7925527704702395,0.3974355595544349,-2.395121181806513,0.0245297220155211,0.026283934420726,0.0867486054483964,0.0058233896270394,0.0073163258797818,0.012349909,1.0,0.07171474
1427154414837795456,0.643660424358268,0.5619353332827037,-0.991923798040949,-0.6277828911556793,0.6216335921212116,1.9760180939173533,0.5734145709222255,0.3766425631889588,0.2247780222235449,0.371459037065506,0.3439073288767761,0.21959293,0.9,0.41727275
1427156231609249920,0.6498594801098718,0.5657990681655096,0.1420250018786411,2.017413781427037,0.1090773362539987,-1.862824937365798,0.0251185112665172,0.0329106206166428,0.0872970820502012,0.1858580410480499,0.0073844015648445,0.011988681,1.0,0.0007964209
1430393674876940032,0.5479811579614884,0.660688226514217,-2.2242934943679287,-0.5928716148226587,0.4326479131006389,1.5530151831729495,0.4497253591942724,0.5474857048653469,0.1850549565921402,0.5401940941810608,0.282370546344552,0.21246257,0.0,0.80591035
1427159976820816512,0.6654635479734599,0.5724990189757976,-0.1828264034877965,0.0041569958321108,1.1588579208595131,0.5807902694438992,0.1601414368035002,0.1831113761832275,0.183720649710491,0.3923310339450836,0.1222051333076719,0.14695051,1.0,0.0036364738
1427160255993894144,0.6692356090315834,0.5745891886681193,1.1637137846352392,0.4164466879020595,-0.8551656452268184,-0.1037982253920424,0.0350653873816829,0.0371462040413129,0.0899832338909994,0.2119180709123611,0.0133675447880736,0.01939376,1.0,3.596454e-05
1427160732735073408,0.6650859681506457,0.5734381143369865,0.1550248607698078,0.6506311872523838,0.7389551674145936,3.376916915774339,0.7879150076309422,0.2975003491488921,0.1132653677074478,0.1217638030648231,0.3525126604660427,0.13864852,1.0,0.08057137
1423949574665895808,0.5634866659548278,0.341290585850036,-0.1312957346721888,-0.9110993575406028,0.7135638268655472,0.5792845704333096,0.1905123180369812,0.2336232394084911,0.2059057574207985,0.1071541979908943,0.1733888429147559,0.15750138,1.0,0.004784661
1427162175844075776,0.6569759207692523,0.5726058767564718,-1.0774835972524353,-1.926085291657201,0.6471808642376515,1.197131637282062,0.7538590023937584,0.4656251131287177,0.3133023305063359,0.3396801948547363,0.3694553070910307,0.26373976,0.9,0.32782388
1430397076491064064,0.5651811307401321,0.663421648290359,-0.9101663752552585,-0.6969777309576032,-0.8654154071451599,0.9154803180570906,0.2637751513238348,0.2146748134224488,0.1106288437337453,0.0602767616510391,0.1475557845779122,0.10623118,1.0,0.056787796
1430400340666245376,0.5567659364408555,0.6662329826193073,-1.6767213064377977,-0.4732559443306358,-0.2615059485233714,-2.654293906735548,0.0353137785677268,0.0450040677638407,0.0920055845873616,0.0636273026466369,0.0187777190149878,0.033245202,0.0,0.6914242
1430401547552240512,0.5648736772336272,0.6696130407609837,-1.6575031388218675,-0.753133820911549,-1.644387536005067,1.7145484522678738,0.474654468814176,0.5710093099131326,0.0943501014060805,0.5024880170822144,0.2231440184466435,0.107206956,0.0,0.86467654
1423953629115076608,0.558066040609703,0.3454795682993996,0.4973594835934148,-1.2233173752399866,-0.7849296470289706,-0.6597986063985163,0.0670922891730218,0.1071480267216304,0.1220993668366143,0.0092487474903464,0.0535143804526961,0.07324357,1.0,0.01249949
1430402853223086464,0.5613673485514847,0.6734338949830729,0.6955717908706731,-0.792453550443349,0.7775882153500439,0.3947003894355211,0.1305598491495746,0.1542513911319061,0.2060168029301288,0.1512788385152816,0.0884365899387563,0.15508173,1.0,0.00016005745
1430405357187990656,0.5458175090234232,0.6611950559625656,1.335412182011297,-0.1785939921319073,-0.0857179081388572,-0.1047502217223136,0.0492583362862126,0.0536599803376021,0.1044381394644178,0.0515305325388908,0.0277763731767156,0.043260824,1.0,3.1109288e-05
1423956450908450176,0.569038778473253,0.3490284545590021,-0.0341900184191525,0.1830602986138676,-0.2307019535868207,1.606542126148086,0.2224647855314666,0.2650770377671524,0.1389492426725306,0.317201554775238,0.2176142206453096,0.15940385,1.0,0.021966081
1427169700627025664,0.6468096216056182,0.5727617981030455,0.1111379416038104,-1.1323528607506204,-0.2915037198545352,1.3367480753203154,0.2767070272684082,0.4260726585150682,0.1913180229568153,0.4738860428333282,0.2123574724197888,0.17847121,1.0,0.009818297
1430405769504876928,0.5469417625062223,0.6635901762709318,1.4623387711039144,-1.2265499796718342,0.1412281185141796,0.4379885292455482,0.1027671180231677,0.1219940610820943,0.1914413308365751,-0.0892232730984687,0.0840089266007655,0.13097559,1.0,9.49379e-06
1427170868857493120,0.6390321759313649,0.5703380155583133,0.9194422634322924,0.5134553236591104,0.4458159795485594,-0.94397573555106,0.0359991406955743,0.0499635428380909,0.0940567539623076,0.1579837501049041,0.012911983212825,0.02350497,1.0,0.00037406193
1423959985666729344,0.563789676648695,0.3502977326066127,-0.0532240933360621,-1.1088314455507502,-1.9706946037303703,0.5270653847168434,0.1146158422786703,0.1507450970872898,0.1023623527325234,0.006240835878998,0.0982083000852829,0.08525709,1.0,0.0015928
1423961501790543872,0.5636936895295032,0.3563145734908021,-3.5425048091137183,-1.5874147634393163,-0.849137564074275,0.3002971169897135,0.5307342620773501,0.6766393027693763,0.1681777947397251,-0.067467950284481,0.3720789728926372,0.34139967,0.0,0.6154836
1430411610660523648,0.5455091605674478,0.6734219700134988,-0.2259447521284818,1.1898197397221586,-0.7520841085982751,-0.6075593360862674,0.0639274195544323,0.0672378615978489,0.094558392299814,0.1620262861251831,0.0314576149590383,0.040688608,1.0,0.00095372746
1430412985049998080,0.5509793997619095,0.66870794616809,1.940262410664196,0.2516412434925936,0.5689881276236878,-0.0918415673040373,0.0633966728023639,0.0690457384715495,0.113158339852699,0.0512028075754642,0.0335814935316612,0.04977713,1.0,1.1087427e-06
